1.Nf3 c5 2.c4 Nc6 3.Nc3 Nf6 4.g3 d6 
1.Nf3 c5 2.c4 Nc6 3.Nc3 e5 4.e3 Nf6 
1.Nf3 c5 2.c4 Nc6 3.d4 cxd4 4.Nxd4 Nf6 
1.Nf3 c5 2.c4 Nc6 3.d4 cxd4 4.Nxd4 e6 
1.Nf3 c5 2.c4 Nf6 3.Nc3 d5 4.cxd5 Nxd5 
1.Nf3 c5 2.c4 Nf6 3.Nc3 e6 4.e3 Nc6 
1.Nf3 c5 2.c4 Nf6 3.Nc3 g6 4.e4 Bg7 
1.Nf3 c5 2.c4 Nf6 3.g3 b6 4.Bg2 Bb7 
1.Nf3 c5 2.g3 g6 3.Bg2 Bg7 4.O-O Nc6 
1.Nf3 c5 2.g3 g6 3.Bg2 Bg7 4.d4 cxd4 
1.Nf3 c5 2.g3 g6 3.c3 Bg7 4.d4 cxd4 
1.Nf3 d5 2.c4 c6 3.d4 Nf6 4.Nc3 dxc4 
1.Nf3 d5 2.c4 c6 3.d4 Nf6 4.Nc3 e6 
1.Nf3 d5 2.c4 c6 3.d4 e6 4.Qc2 Nf6 
1.Nf3 d5 2.c4 e6 3.b3 Nf6 4.Bb2 Be7 
1.Nf3 d5 2.c4 e6 3.b3 Nf6 4.g3 d4 
1.Nf3 d5 2.c4 e6 3.d4 Nf6 4.Nc3 Bb4 
1.Nf3 d5 2.c4 e6 3.d4 Nf6 4.Nc3 Be7 
1.Nf3 d5 2.c4 e6 3.d4 Nf6 4.Nc3 dxc4 
1.Nf3 d5 2.d4 Bg4 3.Ne5 Bf5 4.c4 f6 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Nc3 a6 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Nc3 dxc4 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Nc3 e6 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Qb3 e6 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.Qc2 g6 
1.Nf3 d5 2.d4 Nf6 3.c4 c6 4.e3 e6 
1.Nf3 d5 2.d4 Nf6 3.c4 dxc4 4.Nc3 c6 
1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.Bg5 Be7 
1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.Nc3 Be7 
1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.Nc3 c6 
1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.Nc3 dxc4 
1.Nf3 d5 2.d4 Nf6 3.c4 e6 4.g3 dxc4 
1.Nf3 d5 2.d4 c6 3.c4 e6 4.Nbd2 Nf6 
1.Nf3 d5 2.d4 e6 3.c4 dxc4 4.e4 b5 
1.Nf3 d5 2.d4 e6 3.g3 c5 4.Bg2 Nc6 
1.Nf3 d5 2.g3 Bg4 3.Bg2 Nd7 4.O-O c6 
1.Nf3 d5 2.g3 Bg4 3.Bg2 Nd7 4.h3 Bxf3 
1.Nf3 d5 2.g3 Bg4 3.b3 Nd7 4.Bb2 e6 
1.Nf3 d6 2.d4 Bg4 3.e4 Nf6 4.Nc3 e6 
1.Nf3 d6 2.d4 Bg4 3.e4 Nf6 4.h3 Bh5 
1.Nf3 e6 2.c4 b6 3.g3 Bb7 4.Bg2 c5 
1.Nf3 e6 2.d4 Nf6 3.c4 d5 4.Nc3 Be7 
1.Nf3 f5 2.d3 Nf6 3.e4 fxe4 4.dxe4 e6 
1.Nf3 f5 2.d3 d6 3.e4 e5 4.g3 Nf6 
1.Nf3 f5 2.d3 d6 3.g3 Nf6 4.Bg2 c6 
1.Nf3 g6 2.d4 Bg7 3.g3 Nf6 4.Bg2 O-O 
1.Nf3 g6 2.d4 Nf6 3.Bg5 Bg7 4.Nbd2 c5 
1.Nf3 g6 2.e4 Bg7 3.d4 d6 4.c4 Bg4 
1.Nf3 g6 2.e4 Bg7 3.d4 d6 4.c4 Nf6 
1.Nf3 g6 2.e4 c5 3.c4 Bg7 4.d4 cxd4 
1.b3 Nf6 2.Bb2 g6 3.g3 Bg7 4.Bg2 d5 
1.b3 e5 2.Bb2 Nc6 3.e3 g6 4.c4 Bg7 
1.c4 Nc6 2.Nc3 e5 3.g3 g6 4.Bg2 Bg7 
1.c4 Nf6 2.Nc3 c5 3.Nf3 Nc6 4.e3 e6 
1.c4 Nf6 2.Nc3 c5 3.Nf3 d5 4.cxd5 Nxd5 
1.c4 Nf6 2.Nc3 c5 3.Nf3 e6 4.e3 Nc6 
1.c4 Nf6 2.Nc3 c5 3.Nf3 e6 4.g3 b6 
1.c4 Nf6 2.Nc3 c5 3.g3 e6 4.Nf3 Nc6 
1.c4 Nf6 2.Nc3 c5 3.g3 e6 4.Nf3 d5 
1.c4 Nf6 2.Nc3 c5 3.g3 g6 4.Bg2 Bg7 
1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 
1.c4 Nf6 2.Nc3 d6 3.d4 g6 4.e4 Bg7 
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.e3 Bb4 
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.e3 Be7 
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.e4 Bb4 
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 Bb4 
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 d5 
1.c4 Nf6 2.Nc3 e5 3.e3 Nc6 4.a3 d5 
1.c4 Nf6 2.Nc3 e5 3.e3 Nc6 4.d4 Bb4 
